 Steps         KinEng         PotEng         TotEng          dE_dN        ElecNum       RxnCoord      MeanForce
    51       0.167230  -11412.962951  -11412.801131        -3.2300        -0.0256           2.20      -0.018542
    52       0.162924  -11412.962951  -11412.799103        -3.3145        -0.0256           2.20      -0.018542
    53       0.171955  -11412.974918  -11412.802962        -2.9719        -0.0256           2.20      -0.022183
    54       0.171955  -11412.974758  -11412.802803        -3.0209        -0.0272           2.20      -0.022197
    55       0.154658  -11412.974758  -11412.811113        -3.0637        -0.0272           2.20      -0.022197
    56       0.153671  -11412.982068  -11412.828396        -3.2426        -0.0272           2.20      -0.016347
    57       0.129440  -11412.982068  -11412.850148        -3.1266        -0.0272           2.20      -0.016347
    58       0.152418  -11412.982068  -11412.815018        -3.3123        -0.0272           2.20      -0.016347
    59       0.155327  -11412.981730  -11412.826403        -2.9778        -0.0272           2.20      -0.015283
    60       0.155327  -11412.981730  -11412.826403        -3.0120        -0.0272           1.80      -0.016807
    61       0.169097  -11412.981730  -11412.797672        -3.0278        -0.0272           2.20      -0.015283
    62       0.161405  -11412.981730  -11412.820183        -2.9025        -0.0272           2.20      -0.015283
    63       0.161405  -11412.981730  -11412.820183        -3.0990        -0.0272           2.20      -0.016785
    64       0.161405  -11412.981730  -11412.820183        -2.4643        -0.0272           2.20      -0.022197
    65       0.161405  -11412.981730  -11412.820183        -2.3135        -0.0272           2.20      -0.022197
    66       0.161405  -11412.981730  -11412.820183        -3.0053        -0.0272           1.80      -0.016807
    67       0.161405  -11412.981730  -11412.820183        -1.0906        -0.0272           1.80      -0.022220
    68       0.160699  -11412.981730  -11412.804426        -2.9594        -0.0272           2.20      -0.015283
    69       0.154609  -11412.975944  -11412.821335        -2.8972        -0.0272           2.20      -0.015000
    70       0.154609  -11412.967128  -11412.812519        -5.0909        -0.0916           2.20      -0.015702
    71       0.154609  -11412.971129  -11412.816519        -4.2124        -0.0667           2.20      -0.015426
    72       0.154609  -11412.971242  -11412.816632        -4.2176        -0.0667           2.20      -0.016357
    73       0.147374  -11412.965198  -11412.817824        -4.2713        -0.0667           2.20      -0.010606
    74       0.147374  -11412.970143  -11412.822769        -2.8907        -0.0264           2.20      -0.010156
    75       0.147374  -11412.970143  -11412.822769        -0.8848        -0.0264           2.20      -0.010156
    76       0.164602  -11412.966245  -11412.801643        -2.9756        -0.0264           2.20      -0.007016
    77       0.164602  -11412.962608  -11412.798006        -4.0021        -0.0568           2.20      -0.007333
    78       0.136488  -11412.952146  -11412.815658        -3.9476        -0.0568           2.20      -0.005774
    79       0.136488  -11412.953320  -11412.816831        -3.6339        -0.0478           2.20      -0.005672
    80       0.160759  -11412.953546  -11412.792787        -3.7244        -0.0478           2.20      -0.002496
    81       0.154245  -11412.962039  -11412.807794        -3.6347        -0.0478           2.20      -0.001895
    82       0.154245  -11412.962039  -11412.807794        -3.6824        -0.0478           1.80      -0.016380
    83       0.160162  -11412.962039  -11412.787289        -3.5773        -0.0478           2.20      -0.001895
    84       0.158887  -11412.959107  -11412.800220        -3.8904        -0.0478           2.20      -0.011946
    85       0.158887  -11412.959107  -11412.800220        -2.2101        -0.0478           2.20      -0.005672
    86       0.158887  -11412.959107  -11412.800220        -5.2652        -0.0478           2.20      -0.005672
    87       0.158887  -11412.959107  -11412.800220        -3.0090        -0.0478           2.20      -0.005672
    88       0.158887  -11412.959107  -11412.800220        -3.9155        -0.0478           1.80      -0.016380
    89       0.158887  -11412.959107  -11412.800220        -5.0759        -0.0478           1.80      -0.005695
    90       0.158887  -11412.959107  -11412.800220        -3.8217        -0.0478           1.80      -0.016380
    91       0.158887  -11412.959107  -11412.800220        -3.5957        -0.0478           1.80      -0.005695
    92       0.158887  -11412.959107  -11412.800220        -3.8778        -0.0478           1.80      -0.016380
    93       0.165656  -11412.959107  -11412.779789        -4.0475        -0.0478           2.20      -0.011946
    94       0.165656  -11412.959107  -11412.779789        -3.9430        -0.0478           1.80      -0.016380
    95       0.165656  -11412.959107  -11412.779789        -2.2253        -0.0478           1.80      -0.005695
    96       0.167179  -11412.959107  -11412.772087        -4.0263        -0.0478           2.20      -0.011946
    97       0.167179  -11412.959107  -11412.772087        -1.8870        -0.0478           2.20      -0.005672
    98       0.167179  -11412.959107  -11412.772087        -3.9296        -0.0478           2.20      -0.016357
    99       0.143311  -11412.959107  -11412.805605        -3.6879        -0.0478           2.20      -0.011946
   100       0.143311  -11412.962130  -11412.818819        -3.0662        -0.0225           2.20      -0.011712
   101       0.158895  -11412.962130  -11412.790069        -2.8319        -0.0225           2.20      -0.011712
   102       0.158895  -11412.962130  -11412.790069        -5.4414        -0.0225           2.20      -0.011712
   103       0.147868  -11412.964959  -11412.817091        -3.0346        -0.0225           2.20      -0.010769
   104       0.157101  -11412.972102  -11412.815001        -3.0739        -0.0225           2.20      -0.009363
   105       0.159355  -11412.972102  -11412.793884        -2.8997        -0.0225           2.20      -0.009363
   106       0.159355  -11412.972102  -11412.793884        -5.4246        -0.0225           2.20      -0.011712
   107       0.159355  -11412.972102  -11412.793884        -2.8532        -0.0225           2.20      -0.011712
   108       0.159355  -11412.972102  -11412.793884        -1.1627        -0.0225           2.20      -0.011712
   109       0.159355  -11412.972102  -11412.793884        -1.6484        -0.0225           2.20      -0.011712
   110       0.159355  -11412.972102  -11412.793884        -2.4829        -0.0225           2.20      -0.011712
   111       0.159355  -11412.971388  -11412.812034        -3.0683        -0.0225           2.20      -0.008717
   112       0.151143  -11412.965700  -11412.814557        -3.0726        -0.0225           2.20      -0.009274
   113       0.165400  -11412.965700  -11412.795614        -3.1790        -0.0225           2.20      -0.009274
   114       0.165400  -11412.959488  -11412.794088        -4.6370        -0.0695           2.20      -0.009696
   115       0.165400  -11412.959488  -11412.794088        -6.6743        -0.0695           2.20      -0.009696
   116       0.165400  -11412.958284  -11412.792884        -4.8908        -0.0768           2.20      -0.009763
   117       0.165400  -11412.958284  -11412.792884        -5.1750        -0.0768           2.20      -0.009763
   118       0.153011  -11412.962936  -11412.809925        -5.0850        -0.0768           2.20      -0.010816
   119       0.153011  -11412.962936  -11412.809925        -5.0732        -0.0768           2.20      -0.008717
   120       0.136902  -11412.962936  -11412.826063        -4.8959        -0.0768           2.20      -0.010816
   121       0.143707  -11412.955772  -11412.812065        -4.8959        -0.0768           2.20      -0.015783
   122       0.151935  -11412.947717  -11412.795782        -5.0159        -0.0768           2.20      -0.010555
   123       0.156230  -11412.952797  -11412.796568        -4.6842        -0.0768           2.20      -0.005998
   124       0.156230  -11412.952797  -11412.796568        -4.7216        -0.0768           1.80      -0.008740
   125       0.156230  -11412.952797  -11412.796568        -4.9051        -0.0768           1.80      -0.009786
   126       0.156230  -11412.952797  -11412.796568        -5.0167        -0.0768           1.80      -0.008740
   127       0.154510  -11412.952797  -11412.789155        -4.8586        -0.0768           2.20      -0.005998
   128       0.154510  -11412.953126  -11412.798616        -4.6890        -0.0768           2.20      -0.005984
   129       0.154510  -11412.953046  -11412.798536        -4.7059        -0.0773           2.20      -0.005989
   130       0.154510  -11412.959005  -11412.804495        -3.2292        -0.0336           2.20      -0.005517
   131       0.145383  -11412.959005  -11412.807561        -3.4155        -0.0336           2.20      -0.005517
   132       0.145383  -11412.956723  -11412.811340        -3.8518        -0.0524           2.20      -0.005718
   133       0.145383  -11412.956723  -11412.811340        -4.1398        -0.0524           2.20      -0.005984
   134       0.145383  -11412.956723  -11412.811340        -3.9311        -0.0524           1.80      -0.006006
   135       0.175870  -11412.956723  -11412.777965        -4.2031        -0.0524           2.20      -0.005718
   136       0.175870  -11412.956723  -11412.777965        -3.7303        -0.0524           2.20      -0.005984
   137       0.175870  -11412.956723  -11412.777965        -5.3549        -0.0524           2.20      -0.005718
   138       0.175870  -11412.956723  -11412.777965        -3.9248        -0.0524           2.20      -0.005984
   139       0.175870  -11412.955639  -11412.779770        -3.8367        -0.0524           2.20      -0.003742
   140       0.175870  -11412.955639  -11412.779770        -3.7912        -0.0524           2.20      -0.003742
   141       0.145372  -11412.958767  -11412.813396        -4.0773        -0.0524           2.20      -0.012855
   142       0.145372  -11412.958767  -11412.813396        -3.9842        -0.0524           2.20      -0.003742
   143       0.145372  -11412.958767  -11412.813396        -3.0751        -0.0524           2.20      -0.005691
   144       0.145372  -11412.958767  -11412.813396        -2.2408        -0.0524           2.20      -0.005691
   145       0.158892  -11412.958767  -11412.800138        -3.8382        -0.0524           2.20      -0.012855
   146       0.144085  -11412.954936  -11412.810851        -3.9513        -0.0524           2.20      -0.016191
   147       0.144085  -11412.959744  -11412.815659        -2.5912        -0.0094           2.20      -0.015759
   148       0.150575  -11412.963643  -11412.813068        -2.4268        -0.0094           2.20      -0.009266
   149       0.150575  -11412.963643  -11412.813068        -0.7177        -0.0094           2.20      -0.015759
   150       0.160271  -11412.963643  -11412.806881        -2.4618        -0.0094           2.20      -0.009266
   151       0.149516  -11412.967578  -11412.818063        -2.6665        -0.0094           2.20      -0.012423
   152       0.149516  -11412.966503  -11412.816987        -2.9942        -0.0205           2.20      -0.012542
   153       0.149516  -11412.966503  -11412.816987        -2.8448        -0.0205           2.20      -0.003742
   154       0.149516  -11412.966503  -11412.816987        -2.8037        -0.0205           2.20      -0.003742
   155       0.159656  -11412.966503  -11412.795844        -3.3152        -0.0205           2.20      -0.012542
   156       0.159644  -11412.967469  -11412.807825        -3.0051        -0.0205           2.20      -0.009830
   157       0.159644  -11412.967469  -11412.807825        -1.3544        -0.0205           2.20      -0.012542
   158       0.174718  -11412.967469  -11412.784344        -3.0307        -0.0205           2.20      -0.009830
   159       0.174718  -11412.967469  -11412.784344        -3.0405        -0.0205           2.20      -0.003742
   160       0.174718  -11412.967469  -11412.784344        -2.0438        -0.0205           2.20      -0.012542
   161       0.174718  -11412.966779  -11412.792060        -3.2042        -0.0269           2.20      -0.009904
   162       0.146999  -11412.963773  -11412.816773        -3.3765        -0.0269           2.20      -0.008772
   163       0.148398  -11412.963773  -11412.813105        -3.3836        -0.0269           2.20      -0.008772
   164       0.148398  -11412.963773  -11412.813105        -1.5378        -0.0269           2.20      -0.009904
   165       0.148398  -11412.963773  -11412.813105        -3.2978        -0.0269           2.20      -0.003742
   166       0.150438  -11412.963773  -11412.804058        -3.3145        -0.0269           2.20      -0.008772
   167       0.150438  -11412.964940  -11412.814502        -3.0615        -0.0164           2.20      -0.008664
   168       0.150438  -11412.958424  -11412.807986        -4.6481        -0.0657           2.20      -0.009169
   169       0.150438  -11412.958424  -11412.807986        -6.0142        -0.0657           2.20      -0.009169
   170       0.147882  -11412.954055  -11412.806173        -4.6779        -0.0657           2.20      -0.013900
   171       0.149263  -11412.951472  -11412.802209        -4.5677        -0.0657           2.20      -0.015598
   172       0.167722  -11412.955960  -11412.788238        -4.4793        -0.0657           2.20      -0.017194
   173       0.150451  -11412.958713  -11412.808261        -4.4651        -0.0657           2.20      -0.016446
   174       0.150451  -11412.958717  -11412.808266        -4.4649        -0.0657           2.20      -0.016411
   175       0.150451  -11412.958717  -11412.808266        -4.4969        -0.0657           1.80      -0.016434
   176       0.150451  -11412.958717  -11412.808266        -3.1090        -0.0657           1.80      -0.009197
   177       0.150451  -11412.958717  -11412.808266        -2.9142        -0.0657           1.80      -0.009197
   178       0.145614  -11412.958717  -11412.797873        -4.4322        -0.0657           2.20      -0.016411
   179       0.146929  -11412.963301  -11412.816372        -4.5099        -0.0657           2.20      -0.016395
   180       0.146929  -11412.963301  -11412.816372        -6.6052        -0.0657           2.20      -0.009174
   181       0.146929  -11412.963301  -11412.816372        -6.3146        -0.0657           2.20      -0.009174
   182       0.145733  -11412.963301  -11412.805210        -4.2874        -0.0657           2.20      -0.016395
   183       0.145733  -11412.963301  -11412.805210        -2.2438        -0.0657           2.20      -0.009174
   184       0.145733  -11412.963301  -11412.805210        -4.5281        -0.0657           2.20      -0.016411
   185       0.142614  -11412.963301  -11412.824961        -4.3816        -0.0657           2.20      -0.016395
   186       0.142614  -11412.962019  -11412.819405        -4.7845        -0.0737           2.20      -0.016476
   187       0.142614  -11412.968729  -11412.826115        -3.1518        -0.0245           2.20      -0.015969
   188       0.142614  -11412.967794  -11412.825180        -3.4094        -0.0327           2.20      -0.016055
   189       0.134225  -11412.966659  -11412.832435        -3.4106        -0.0327           2.20      -0.014755
   190       0.149494  -11412.956414  -11412.806920        -3.0903        -0.0327           2.20      -0.017154
   191       0.149494  -11412.958932  -11412.809438        -2.2524        -0.0053           2.20      -0.016830
   192       0.154413  -11412.955530  -11412.801116        -2.3137        -0.0053           2.20      -0.017519
   193       0.154413  -11412.952455  -11412.798042        -3.3011        -0.0372           2.20      -0.017850
   194       0.169758  -11412.953355  -11412.783597        -3.1566        -0.0372           2.20      -0.011109
   195       0.157611  -11412.969449  -11412.811838        -3.2801        -0.0372           2.20       0.000154
   196       0.157611  -11412.969449  -11412.811838        -2.2682        -0.0372           2.20      -0.017850
   197       0.157611  -11412.969449  -11412.811838        -3.1733        -0.0372           2.20      -0.016411
   198       0.157611  -11412.969465  -11412.811854        -3.2754        -0.0371           2.20       0.000156
   199       0.137130  -11412.958449  -11412.821319        -3.1402        -0.0371           2.20      -0.002112
   200       0.165291  -11412.972238  -11412.806947        -3.4455        -0.0371           2.20      -0.006923
   201       0.165291  -11412.972238  -11412.806947        -3.5288        -0.0371           1.80      -0.016434
   202       0.165291  -11412.972238  -11412.806947        -3.5673        -0.0371           1.80       0.000133
   203       0.165291  -11412.972238  -11412.806947        -5.5833        -0.0371           1.80       0.000133
   204       0.160643  -11412.972238  -11412.803336        -3.3864        -0.0371           2.20      -0.006923
   205       0.160643  -11412.972238  -11412.803336        -3.8760        -0.0371           2.20      -0.016411
   206       0.160643  -11412.972238  -11412.803336        -5.7252        -0.0371           2.20       0.000156
   207       0.160643  -11412.975673  -11412.815030        -2.4037        -0.0028           2.20      -0.006545
   208       0.143025  -11412.961290  -11412.818266        -2.2757        -0.0028           2.20       0.003169
   209       0.143025  -11412.958936  -11412.815911        -3.0274        -0.0287           2.20       0.002856
   210       0.143025  -11412.957099  -11412.814075        -3.5483        -0.0449           2.20       0.002660
   211       0.143025  -11412.957099  -11412.814075        -5.9536        -0.0449           2.20       0.002660
   212       0.143025  -11412.957099  -11412.814075        -1.9806        -0.0449           2.20       0.002660
   213       0.143025  -11412.957099  -11412.814075        -5.7789        -0.0449           2.20       0.002660
   214       0.144516  -11412.957099  -11412.803614        -3.5851        -0.0449           2.20       0.002660
   215       0.144516  -11412.957099  -11412.803614        -1.5167        -0.0449           2.20       0.002660
   216       0.144516  -11412.956749  -11412.812233        -3.6421        -0.0477           2.20       0.002626
   217       0.156539  -11412.960890  -11412.804352        -3.9545        -0.0477           2.20      -0.007275
   218       0.156539  -11412.960883  -11412.804345        -3.9563        -0.0478           2.20      -0.007275
   219       0.179134  -11412.963567  -11412.784433        -3.9000        -0.0478           2.20      -0.014264
   220       0.179134  -11412.963567  -11412.784433        -4.3886        -0.0478           2.20      -0.016411
   221       0.164864  -11412.963567  -11412.801666        -3.9582        -0.0478           2.20      -0.014264
   222       0.164864  -11412.963567  -11412.801666        -3.0287        -0.0478           2.20      -0.007275
   223       0.157475  -11412.963567  -11412.806704        -3.7144        -0.0478           2.20      -0.014264
   224       0.157475  -11412.963567  -11412.806704        -6.2761        -0.0478           2.20      -0.007275
   225       0.166851  -11412.963567  -11412.804373        -3.8135        -0.0478           2.20      -0.014264
   226       0.166851  -11412.970128  -11412.803277        -1.9759         0.0183           2.20      -0.013528
   227       0.159385  -11412.963341  -11412.803956        -1.9996         0.0183           2.20      -0.015992
   228       0.159385  -11412.963341  -11412.803956        -1.5415         0.0183           2.20      -0.013528
   229       0.176668  -11412.963341  -11412.769467        -1.8362         0.0183           2.20      -0.015992
   230       0.176668  -11412.963341  -11412.769467        -0.6960         0.0183           2.20      -0.013528
   231       0.176668  -11412.957210  -11412.780542        -3.8132        -0.0439           2.20      -0.016689
   232       0.175001  -11412.968515  -11412.793513        -3.9321        -0.0439           2.20      -0.008551
   233       0.175001  -11412.968515  -11412.793513        -2.2619        -0.0439           2.20      -0.016689
   234       0.151149  -11412.968515  -11412.811782        -3.8020        -0.0439           2.20      -0.008551
   235       0.151149  -11412.970456  -11412.819307        -3.4290        -0.0286           2.20      -0.008395
   236       0.157394  -11412.970456  -11412.805948        -3.3222        -0.0286           2.20      -0.008395
   237       0.157394  -11412.970456  -11412.805948        -2.3237        -0.0286           2.20      -0.008395
   238       0.157394  -11412.966296  -11412.808901        -4.4589        -0.0593           2.20      -0.008709
   239       0.168999  -11412.957406  -11412.788407        -4.3873        -0.0593           2.20      -0.007221
   240       0.168999  -11412.957406  -11412.788407        -4.5305        -0.0593           1.80      -0.016434
   241       0.168999  -11412.957406  -11412.788407        -2.6285        -0.0593           1.80      -0.008731
   242       0.168999  -11412.957406  -11412.788407        -4.4265        -0.0593           1.80      -0.016434
   243       0.160821  -11412.957406  -11412.795923        -4.4563        -0.0593           2.20      -0.007221
   244       0.166165  -11412.962671  -11412.796507        -4.4390        -0.0593           2.20      -0.011705
   245       0.166165  -11412.962671  -11412.796507        -2.9017        -0.0593           2.20      -0.008709
   246       0.166165  -11412.967787  -11412.801622        -3.1041        -0.0198           2.20      -0.011270
   247       0.165437  -11412.967586  -11412.802149        -3.2387        -0.0198           2.20      -0.001761
   248       0.135938  -11412.966293  -11412.830355        -3.1894        -0.0198           2.20      -0.009446
   249       0.135938  -11412.966293  -11412.830355        -3.4437        -0.0198           2.20      -0.016411
   250       0.135938  -11412.966293  -11412.830355        -1.2753        -0.0198           2.20      -0.011270
   251       0.135938  -11412.966106  -11412.830167        -3.2423        -0.0215           2.20      -0.009464
   252       0.155383  -11412.966106  -11412.796183        -2.9691        -0.0215           2.20      -0.009464
   253       0.138906  -11412.966106  -11412.826534        -3.1183        -0.0215           2.20      -0.009464
   254       0.122736  -11412.966106  -11412.828161        -3.2348        -0.0215           2.20      -0.009464
   255       0.158349  -11412.966106  -11412.794725        -3.2799        -0.0215           2.20      -0.009464
   256       0.168647  -11412.966106  -11412.789682        -3.2180        -0.0215           2.20      -0.009464
   257       0.168647  -11412.966106  -11412.789682        -1.5759        -0.0215           2.20      -0.009464
   258       0.168647  -11412.966106  -11412.789682        -1.8525        -0.0215           2.20      -0.009464
   259       0.149722  -11412.966106  -11412.798129        -3.0033        -0.0215           2.20      -0.009464
   260       0.141677  -11412.966106  -11412.812866        -3.1714        -0.0215           2.20      -0.009464
   261       0.141677  -11412.966130  -11412.824453        -3.2406        -0.0215           2.20      -0.009404
   262       0.141677  -11412.961637  -11412.819960        -4.3921        -0.0557           2.20      -0.009777
   263       0.141677  -11412.961637  -11412.819960        -6.5217        -0.0557           2.20      -0.009777
   264       0.151946  -11412.966354  -11412.814408        -4.3638        -0.0557           2.20      -0.008095
   265       0.151946  -11412.966354  -11412.814408        -6.1877        -0.0557           2.20      -0.009777
   266       0.151946  -11412.966354  -11412.814408        -6.0071        -0.0557           2.20      -0.009777
   267       0.149671  -11412.966354  -11412.823331        -4.1289        -0.0557           2.20      -0.008095
   268       0.143648  -11412.965932  -11412.822284        -4.3669        -0.0557           2.20      -0.005695
   269       0.144753  -11412.965932  -11412.799669        -4.2929        -0.0557           2.20      -0.005695
   270       0.144753  -11412.964522  -11412.819768        -4.6836        -0.0648           2.20      -0.005802
   271       0.163638  -11412.964522  -11412.776472        -4.4996        -0.0648           2.20      -0.005802
   272       0.143612  -11412.964522  -11412.810558        -4.6450        -0.0648           2.20      -0.005802
   273       0.154598  -11412.952621  -11412.798023        -4.7611        -0.0648           2.20      -0.016969
   274       0.154598  -11412.955020  -11412.800422        -4.2178        -0.0493           2.20      -0.016785
   275       0.158849  -11412.955020  -11412.798440        -3.9330        -0.0493           2.20      -0.016785
   276       0.158849  -11412.955020  -11412.798440        -2.2924        -0.0493           2.20      -0.016785
   277       0.153885  -11412.958653  -11412.804769        -4.1462        -0.0493           2.20      -0.012036
   278       0.145902  -11412.958653  -11412.808534        -4.1250        -0.0493           2.20      -0.012036
   279       0.145902  -11412.958653  -11412.808534        -4.1344        -0.0493           2.20      -0.009404
   280       0.138345  -11412.958653  -11412.814209        -4.1083        -0.0493           2.20      -0.012036
   281       0.147657  -11412.958653  -11412.805154        -4.0795        -0.0493           2.20      -0.012036
   282       0.147657  -11412.958653  -11412.805154        -4.4429        -0.0493           2.20      -0.009404
   283       0.167983  -11412.958653  -11412.787211        -4.2662        -0.0493           2.20      -0.012036
   284       0.181410  -11412.948789  -11412.767379        -4.2311        -0.0493           2.20      -0.008952
   285       0.181410  -11412.948789  -11412.767379        -4.2399        -0.0493           2.20      -0.009404
   286       0.181410  -11412.956551  -11412.775140        -2.0155         0.0248           2.20      -0.008163
   287       0.159473  -11412.966813  -11412.807340        -2.0460         0.0248           2.20      -0.004770
   288       0.142163  -11412.966813  -11412.812833        -1.9406         0.0248           2.20      -0.004770
   289       0.142163  -11412.966813  -11412.812833        -1.3560         0.0248           2.20      -0.008163
   290       0.165431  -11412.966813  -11412.802801        -1.9499         0.0248           2.20      -0.004770
   291       0.165431  -11412.966813  -11412.802801        -1.5972         0.0248           2.20      -0.008163
   292       0.154639  -11412.966813  -11412.819672        -1.9435         0.0248           2.20      -0.004770
   293       0.154639  -11412.966671  -11412.812032        -2.0696         0.0248           2.20      -0.005321
   294       0.160593  -11412.955785  -11412.795192        -2.0344         0.0248           2.20       0.001274
   295       0.160593  -11412.955785  -11412.795192        -1.4693         0.0248           2.20      -0.009378
   296       0.160593  -11412.950708  -11412.790115        -3.5311        -0.0290           2.20       0.000651
   297       0.160593  -11412.950708  -11412.790115        -3.6046        -0.0290           1.80      -0.005344
   298       0.160593  -11412.950708  -11412.790115        -4.7086        -0.0290           1.80       0.000628
   299       0.168912  -11412.950708  -11412.788588        -3.4417        -0.0290           2.20       0.000651
   300       0.164643  -11412.963825  -11412.799182        -3.4338        -0.0290           2.20      -0.000183
   301       0.164643  -11412.963825  -11412.799182        -1.5164        -0.0290           2.20       0.000651
   302       0.163802  -11412.963825  -11412.808321        -3.4090        -0.0290           2.20      -0.000183
   303       0.163802  -11412.963825  -11412.808321        -3.4524        -0.0290           2.20      -0.005321
   304       0.161690  -11412.963825  -11412.797384        -3.3932        -0.0290           2.20      -0.000183
   305       0.161690  -11412.961238  -11412.799548        -4.1125        -0.0489           2.20      -0.000423
   306       0.161690  -11412.967222  -11412.805532        -2.4412         0.0048           2.20       0.000221
   307       0.150170  -11412.967222  -11412.812118        -2.3926         0.0048           2.20       0.000221
   308       0.150170  -11412.968708  -11412.818538        -2.3626         0.0048           2.20       0.002793
   309       0.154862  -11412.968708  -11412.811126        -2.2653         0.0048           2.20       0.002793
   310       0.149663  -11412.979120  -11412.829456        -2.5830         0.0048           2.20      -0.005792
   311       0.149663  -11412.979120  -11412.829456        -1.7407         0.0048           2.20      -0.000428
   312       0.167598  -11412.979120  -11412.824060        -2.4636         0.0048           2.20      -0.005792
   313       0.167598  -11412.977617  -11412.810019        -3.0048        -0.0108           2.20      -0.005956
   314       0.167598  -11412.966855  -11412.799256        -5.4889        -0.0852           2.20      -0.006751
   315       0.167598  -11412.970794  -11412.803196        -4.6871        -0.0628           2.20      -0.006504
   316       0.167598  -11412.975483  -11412.807885        -3.5688        -0.0297           2.20      -0.006153
